advance_distance,bc_batch_size,bc_hidden_dims,bc_layer_norm,bc_lr,bc_max_future,bc_min_future,bc_rel_scale,bc_steps,env,episodes_per_task,eval_action_repeat,full_iters,gamma,goal_candidate_mode,goal_candidates_per_state,goal_representation,iters,max_episode_steps,method,min_jump_count,n_actions,n_states,overall_success,path_mode,seed,task1_final_dist,task1_final_x,task1_final_y,task1_length,task1_success,task2_final_dist,task2_final_x,task2_final_y,task2_length,task2_success,task3_final_dist,task3_final_x,task3_final_y,task3_length,task3_success,task4_final_dist,task4_final_x,task4_final_y,task4_length,task4_success,task5_final_dist,task5_final_x,task5_final_y,task5_length,task5_success,task_ids,waypoint_lookahead
1.5,2048,"256,256,256",1,0.0003,30,1,9.896982192993164,50000,antmaze-teleport-navigate-v0,20,1,180,0.995,body_nearest,16,full,6,,bellman_matched,20,4,45,0.36,greedy,0,42.9435991106823,35.958976707067784,0.2879143498794389,1000.0,0.0,10.99853980284251,31.2077742191789,14.186696152301398,523.35,0.6,13.67576292939344,29.80285904573874,11.732278503851697,545.4,0.5,16.043305267529743,28.67516041655466,9.63140699802555,644.95,0.4,24.484424179513002,20.86252193127731,15.330641098092537,727.7,0.3,all,1
1.5,2048,"256,256,256",1,0.0003,30,1,9.896982192993164,50000,antmaze-teleport-navigate-v0,20,1,180,0.995,body_nearest,16,full,6,,sto_trl_matched,20,4,45,0.95,greedy,0,1.1489514671170347,0.647386119020975,23.461186726717834,592.1,0.95,0.426944313450076,36.009811620074245,23.61259925951952,399.5,1.0,0.9124981989198773,35.86513631843883,23.19929700870677,421.8,0.95,0.4542004482055283,35.846603157774226,23.681522961683687,640.8,1.0,3.82935812022984,1.0264887511223972,20.929493047780046,755.0,0.85,all,1
1.5,2048,"256,256,256",1,0.0003,30,1,9.896982192993164,50000,antmaze-teleport-navigate-v0,20,1,180,0.995,body_nearest,16,full,180,,bellman_full,20,4,45,0.95,greedy,0,1.1452431353612975,0.5970981428209237,23.496262903178113,587.05,0.95,0.42088719851714196,36.07477902806438,23.607466205139765,399.15,1.0,0.9131905757104117,35.878576013893436,23.181664410122032,420.0,0.95,0.4368790434468835,35.92237029017262,23.669221425382226,635.45,1.0,3.8341659657851137,0.9475387282881158,20.858315766115062,753.1,0.85,all,1
1.5,2048,"256,256,256",1,0.0003,30,1,9.896982192993164,50000,antmaze-teleport-navigate-v0,20,1,180,0.995,body_nearest,16,full,6,,bellman_matched,20,4,45,0.3,greedy,1,42.88367582449066,35.87916185662819,0.26427355636213823,1000.0,0.0,12.22532530539205,30.62031568199699,13.166412671716547,569.7,0.55,16.211647731432166,28.641980182483035,9.65611993333706,632.35,0.4,17.56529180050494,28.1448495366234,8.376263070473664,691.15,0.35,27.212923344696453,20.255890941755943,7.165857329356413,825.9,0.2,all,1
1.5,2048,"256,256,256",1,0.0003,30,1,9.896982192993164,50000,antmaze-teleport-navigate-v0,20,1,180,0.995,body_nearest,16,full,6,,sto_trl_matched,20,4,45,0.9400000000000001,greedy,1,3.8853976690590963,2.3417837759970896,21.481482186414258,627.35,0.85,0.45272758981193306,36.05658419835879,23.815755368516033,415.35,1.0,1.1708332984040317,35.52798905695933,23.13307289315004,406.25,0.95,0.4304953021085174,35.9818970774398,23.747256852780406,653.4,1.0,1.9180730643123056,1.655636993124847,23.97097608457984,736.2,0.9,all,1
1.5,2048,"256,256,256",1,0.0003,30,1,9.896982192993164,50000,antmaze-teleport-navigate-v0,20,1,180,0.995,body_nearest,16,full,180,,bellman_full,20,4,45,0.9400000000000001,greedy,1,3.8716538624739636,2.3392268383255286,21.440175900176918,629.85,0.85,0.4332117958066122,36.14096541743304,23.86612092669268,414.9,1.0,1.17349251778063,35.46968918063932,23.1418707023493,408.6,0.95,0.44548886612266925,35.993062320875595,23.760521301168815,651.95,1.0,1.919354645827876,1.620816030240853,24.091164294073174,734.15,0.9,all,1
1.5,2048,"256,256,256",1,0.0003,30,1,9.896982192993164,50000,antmaze-teleport-navigate-v0,20,1,180,0.995,body_nearest,16,full,6,,bellman_matched,20,4,45,0.27,greedy,2,42.99500735544905,35.839107965083386,0.4645693555121517,1000.0,0.0,17.320763451712317,28.15568042588999,8.545258112220118,734.25,0.35,20.29442673809698,27.255958905673527,5.993187198633535,769.5,0.25,13.765835123309248,29.96895002758181,11.965152579856188,562.35,0.5,25.54700409508933,19.653060836902064,9.70877952785804,777.6,0.25,all,1
1.5,2048,"256,256,256",1,0.0003,30,1,9.896982192993164,50000,antmaze-teleport-navigate-v0,20,1,180,0.995,body_nearest,16,full,6,,sto_trl_matched,20,4,45,0.95,greedy,2,2.376616958761077,0.7070717254475979,22.190251538487182,609.25,0.9,0.42513722362349426,35.911539573206525,23.76102089027848,392.15,1.0,0.43811412159518115,36.03553421785806,24.10783802960774,390.35,1.0,1.8084269265783348,34.51814336627335,23.957331947657615,678.2,0.95,2.7700032213389516,2.3546108351451323,23.30737302290882,723.8,0.9,all,1
1.5,2048,"256,256,256",1,0.0003,30,1,9.896982192993164,50000,antmaze-teleport-navigate-v0,20,1,180,0.995,body_nearest,16,full,180,,bellman_full,20,4,45,0.95,greedy,2,2.3658429834097285,0.6952621407474633,22.13906074728936,608.45,0.9,0.46160494905780247,35.87064483974462,23.69277386570714,395.3,1.0,0.4336389963611108,36.0701979820288,24.026213216083427,392.55,1.0,1.7983617049576686,34.5996645342931,23.935999607531382,677.95,0.95,2.762394101747215,2.4797203700329,23.35207650272634,722.35,0.9,all,1
